Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,22.20648765563965,21.627187728881836,22.142122268676758,22.20648765563965,83118.0,10.5960111618042
2000-01-04,22.142122268676758,21.755922317504883,22.142122268676758,21.884654998779297,62338.0,10.442440032958984
2000-01-05,21.94902229309082,21.627187728881836,21.884654998779297,21.69155502319336,33694.0,10.350301742553711
2000-01-06,22.335220336914062,21.627187728881836,21.627187728881836,22.077754974365234,110403.0,10.534581184387207
2000-01-07,22.850154876708984,21.884654998779297,21.884654998779297,22.850154876708984,170022.0,10.903141975402832
2000-01-10,23.365087509155273,22.9788875579834,22.9788875579834,23.23635482788086,64474.0,11.08741569519043
2000-01-11,23.55818748474121,23.23635482788086,23.23635482788086,23.365087509155273,160312.0,11.148841857910156
2000-01-12,23.429454803466797,23.23635482788086,23.23635482788086,23.429454803466797,33985.0,11.179555892944336
2000-01-13,23.880020141601562,23.55818748474121,23.686920166015625,23.686920166015625,87293.0,11.302411079406738
2000-01-14,23.880020141601562,23.043254852294922,23.880020141601562,23.043254852294922,24178.0,10.995277404785156
2000-01-18,23.30072021484375,22.914520263671875,22.914520263671875,23.171987533569336,38160.0,11.056703567504883
2000-01-19,22.914520263671875,22.78578758239746,22.914520263671875,22.850154876708984,68747.0,10.903141975402832
2000-01-20,23.171987533569336,22.850154876708984,22.914520263671875,23.107620239257812,25246.0,11.025993347167969
2000-01-21,23.107620239257812,22.850154876708984,22.850154876708984,22.9788875579834,19420.0,10.964569091796875
2000-01-24,22.9788875579834,22.657054901123047,22.9788875579834,22.721420288085938,56221.0,10.84170913696289
2000-01-25,22.850154876708984,22.592687606811523,22.850154876708984,22.592687606811523,13011.0,10.78028392791748
2000-01-26,22.78578758239746,22.592687606811523,22.592687606811523,22.721420288085938,7185.0,10.84170913696289
2000-01-27,22.914520263671875,22.399587631225586,22.657054901123047,22.721420288085938,96420.0,10.84170913696289
2000-01-28,22.78578758239746,22.5283203125,22.721420288085938,22.657054901123047,12623.0,10.810997009277344
2000-01-31,22.850154876708984,22.399587631225586,22.657054901123047,22.399587631225586,45443.0,10.688146591186523
2000-02-01,22.592687606811523,22.270854949951172,22.5283203125,22.46395492553711,12332.0,10.71885871887207
2000-02-02,22.46395492553711,22.20648765563965,22.46395492553711,22.399587631225586,19032.0,10.688146591186523
2000-02-03,22.78578758239746,22.399587631225586,22.399587631225586,22.657054901123047,17478.0,10.810997009277344
2000-02-04,22.9788875579834,22.657054901123047,22.657054901123047,22.9788875579834,32626.0,10.964569091796875
2000-02-07,23.043254852294922,22.657054901123047,22.914520263671875,22.914520263671875,62921.0,10.93385124206543
2000-02-08,23.365087509155273,22.914520263671875,22.914520263671875,23.30072021484375,45928.0,11.118125915527344
2000-02-09,23.622554779052734,23.30072021484375,23.30072021484375,23.365087509155273,110209.0,11.148841857910156
2000-02-10,23.622554779052734,23.107620239257812,23.493820190429688,23.171987533569336,57095.0,11.056703567504883
2000-02-11,23.365087509155273,22.592687606811523,23.171987533569336,22.9788875579834,43404.0,10.964569091796875
2000-02-14,22.850154876708984,22.270854949951172,22.721420288085938,22.270854949951172,71271.0,10.62672233581543
2000-02-15,22.657054901123047,22.270854949951172,22.270854949951172,22.46395492553711,100693.0,10.71885871887207
2000-02-16,22.399587631225586,22.077754974365234,22.20648765563965,22.20648765563965,45054.0,10.5960111618042
2000-02-17,22.721420288085938,21.755922317504883,22.142122268676758,22.721420288085938,88458.0,10.84170913696289
2000-02-18,23.043254852294922,22.5283203125,22.657054901123047,22.78578758239746,30198.0,10.87242603302002
2000-02-22,23.30072021484375,22.657054901123047,22.78578758239746,23.30072021484375,195074.0,11.118125915527344
2000-02-23,23.30072021484375,22.914520263671875,23.171987533569336,23.30072021484375,50298.0,11.118125915527344
2000-02-24,23.622554779052734,23.30072021484375,23.30072021484375,23.493820190429688,148951.0,11.210265159606934
2000-02-25,23.944387435913086,23.429454803466797,23.429454803466797,23.75128746032715,151767.0,11.333114624023438
2000-02-28,23.880020141601562,23.30072021484375,23.30072021484375,23.75128746032715,75058.0,11.333114624023438
2000-02-29,23.944387435913086,23.686920166015625,23.686920166015625,23.880020141601562,96129.0,11.39454460144043
2000-03-01,24.137487411499023,23.622554779052734,23.880020141601562,24.137487411499023,55735.0,11.517398834228516
2000-03-02,24.0731201171875,23.75128746032715,24.00875473022461,23.815654754638672,56318.0,11.363832473754883
2000-03-03,23.944387435913086,23.30072021484375,23.944387435913086,23.815654754638672,73019.0,11.363832473754883
2000-03-06,23.880020141601562,23.686920166015625,23.815654754638672,23.815654754638672,59134.0,11.363832473754883
2000-03-07,23.686920166015625,22.9788875579834,23.686920166015625,22.9788875579834,331402.0,10.964569091796875
2000-03-08,23.23635482788086,22.721420288085938,23.107620239257812,23.107620239257812,31752.0,11.025993347167969
2000-03-09,23.107620239257812,22.721420288085938,23.107620239257812,22.9788875579834,28062.0,10.964569091796875
2000-03-10,23.043254852294922,22.657054901123047,22.9788875579834,22.657054901123047,40394.0,10.810997009277344
2000-03-13,23.043254852294922,22.46395492553711,22.46395492553711,22.657054901123047,32529.0,10.810997009277344
2000-03-14,22.657054901123047,22.270854949951172,22.592687606811523,22.399587631225586,35830.0,10.688146591186523
2000-03-15,22.46395492553711,21.884654998779297,22.46395492553711,21.94902229309082,78360.0,10.473155975341797
2000-03-16,23.493820190429688,21.755922317504883,21.820287704467773,23.30072021484375,63503.0,11.118125915527344
2000-03-17,23.686920166015625,23.107620239257812,23.107620239257812,23.686920166015625,17866.0,11.302411079406738
2000-03-20,23.880020141601562,23.429454803466797,23.55818748474121,23.686920166015625,43598.0,11.302411079406738
2000-03-21,23.55818748474121,22.9788875579834,23.55818748474121,23.30072021484375,21071.0,11.118125915527344
2000-03-22,24.0731201171875,23.171987533569336,23.171987533569336,24.0731201171875,55347.0,11.486687660217285
2000-03-23,24.5236873626709,24.00875473022461,24.0731201171875,24.33058738708496,94575.0,11.609540939331055
2000-03-24,24.5236873626709,24.00875473022461,24.33058738708496,24.33058738708496,81176.0,11.609540939331055
2000-03-27,24.716787338256836,24.266220092773438,24.266220092773438,24.5236873626709,39034.0,11.701679229736328
2000-03-28,24.716787338256836,24.5236873626709,24.5236873626709,24.716787338256836,190025.0,11.79382038116455
2000-03-29,25.231719970703125,24.266220092773438,24.266220092773438,25.1673526763916,325868.0,12.193235397338867
2000-03-30,25.038619995117188,24.5236873626709,25.038619995117188,24.588054656982422,379370.0,11.912564277648926
2000-03-31,24.974252700805664,24.459320068359375,24.716787338256836,24.459320068359375,108169.0,11.850197792053223
2000-04-03,24.716787338256836,24.201854705810547,24.201854705810547,24.588054656982422,54085.0,11.912564277648926
2000-04-04,24.588054656982422,23.944387435913086,24.588054656982422,24.266220092773438,45540.0,11.756646156311035
2000-04-05,24.84552001953125,24.201854705810547,24.33058738708496,24.781152725219727,58940.0,12.006123542785645
2000-04-06,25.1673526763916,24.909887313842773,25.038619995117188,25.1673526763916,58163.0,12.193235397338867
2000-04-07,25.231719970703125,24.909887313842773,25.231719970703125,25.1673526763916,29130.0,12.193235397338867
2000-04-10,25.231719970703125,24.974252700805664,25.231719970703125,25.038619995117188,32043.0,12.130866050720215
2000-04-11,25.231719970703125,25.038619995117188,25.038619995117188,25.1673526763916,43404.0,12.193235397338867
2000-04-12,25.489185333251953,24.588054656982422,25.038619995117188,25.1673526763916,64377.0,12.193235397338867
2000-04-13,25.424819946289062,24.909887313842773,24.909887313842773,24.909887313842773,26508.0,12.068490028381348
2000-04-14,25.68228530883789,24.716787338256836,25.038619995117188,25.68228530883789,62338.0,12.442707061767578
2000-04-17,25.617919921875,25.038619995117188,25.617919921875,25.231719970703125,35539.0,12.224417686462402
2000-04-18,25.617919921875,24.974252700805664,25.10298728942871,25.489185333251953,28936.0,12.349152565002441
2000-04-19,25.93975257873535,25.231719970703125,25.36045265197754,25.93975257873535,19420.0,12.567452430725098
2000-04-20,25.811019897460938,25.36045265197754,25.811019897460938,25.36045265197754,58648.0,12.286784172058105
2000-04-24,25.746652603149414,25.29608726501465,25.489185333251953,25.553552627563477,40976.0,12.380337715148926
2000-04-25,25.746652603149414,25.10298728942871,25.68228530883789,25.68228530883789,35344.0,12.442707061767578
2000-04-26,25.875385284423828,25.617919921875,25.617919921875,25.746652603149414,122637.0,12.473889350891113
2000-04-27,26.261585235595703,25.746652603149414,25.746652603149414,26.261585235595703,58843.0,12.723372459411621
2000-04-28,26.647785186767578,26.261585235595703,26.261585235595703,26.45468521118164,82244.0,12.816925048828125
2000-05-01,26.583419799804688,26.325952529907227,26.325952529907227,26.583419799804688,50783.0,12.879294395446777
2000-05-02,26.969619750976562,26.45468521118164,26.519052505493164,26.519052505493164,164390.0,12.848113059997559
2000-05-03,26.519052505493164,26.39031982421875,26.519052505493164,26.39031982421875,172838.0,12.78573989868164
2000-05-04,26.647785186767578,26.325952529907227,26.325952529907227,26.583419799804688,11652.0,12.879294395446777
2000-05-05,26.969619750976562,26.45468521118164,26.45468521118164,26.776519775390625,20391.0,12.972856521606445
2000-05-08,26.776519775390625,26.13285255432129,26.776519775390625,26.325952529907227,85642.0,12.754557609558105
2000-05-09,26.45468521118164,25.93975257873535,26.45468521118164,26.325952529907227,46025.0,12.754557609558105
2000-05-10,26.325952529907227,25.36045265197754,26.325952529907227,25.617919921875,178567.0,12.411518096923828
2000-05-11,26.197219848632812,25.746652603149414,25.746652603149414,26.197219848632812,22139.0,12.692191123962402
2000-05-12,26.261585235595703,25.875385284423828,25.875385284423828,26.197219848632812,60008.0,12.692191123962402
2000-05-15,26.519052505493164,26.197219848632812,26.261585235595703,26.519052505493164,28062.0,12.848113059997559
2000-05-16,26.39031982421875,26.197219848632812,26.39031982421875,26.39031982421875,23984.0,12.78573989868164
2000-05-17,26.45468521118164,26.197219848632812,26.261585235595703,26.197219848632812,43986.0,12.692191123962402
2000-05-18,26.45468521118164,26.004119873046875,26.261585235595703,26.004119873046875,111082.0,12.598634719848633
2000-05-19,26.004119873046875,25.617919921875,25.875385284423828,25.875385284423828,120598.0,12.536263465881348
2000-05-22,26.068485260009766,25.553552627563477,25.875385284423828,25.811019897460938,47482.0,12.505078315734863
2000-05-23,25.93975257873535,25.617919921875,25.93975257873535,25.617919921875,114869.0,12.411518096923828
2000-05-24,25.553552627563477,24.459320068359375,25.553552627563477,24.588054656982422,48938.0,11.912564277648926
2000-05-25,25.424819946289062,24.781152725219727,24.781152725219727,24.974252700805664,61561.0,12.099677085876465
2000-05-26,25.10298728942871,24.974252700805664,25.10298728942871,25.10298728942871,35150.0,12.162047386169434
2000-05-30,25.231719970703125,24.716787338256836,25.231719970703125,25.1673526763916,86128.0,12.193235397338867
2000-05-31,25.10298728942871,24.781152725219727,25.038619995117188,24.974252700805664,37189.0,12.099677085876465
2000-06-01,25.1673526763916,24.974252700805664,25.10298728942871,25.038619995117188,9710.0,12.130866050720215
2000-06-02,25.489185333251953,25.1673526763916,25.1673526763916,25.489185333251953,72340.0,12.349152565002441
