Date,High,Low,Open,Close,Volume,Adj Close
2020-09-30,11.40999984741211,9.109999656677246,10.0,9.5,338584400,9.5
2020-10-01,10.100000381469727,9.229999542236328,9.6899995803833,9.460000038146973,124297600,9.460000038146973
2020-10-02,9.279999732971191,8.9399995803833,9.0600004196167,9.199999809265137,55018300,9.199999809265137
2020-10-05,9.489999771118164,8.920000076293945,9.430000305175781,9.029999732971191,36316900,9.029999732971191
2020-10-06,10.180000305175781,8.899999618530273,9.039999961853027,9.899999618530273,90864000,9.899999618530273
2020-10-07,10.489999771118164,9.989999771118164,10.039999961853027,10.0,54672400,10.0
2020-10-08,10.399999618530273,9.989999771118164,10.289999961853027,10.0,34989200,10.0
2020-10-09,10.1899995803833,9.890000343322754,10.130000114440918,9.949999809265137,19653500,9.949999809265137
2020-10-12,10.050000190734863,9.65999984741211,10.039999961853027,9.890000343322754,20623600,9.890000343322754
2020-10-13,9.880000114440918,9.40999984741211,9.880000114440918,9.470000267028809,21847200,9.470000267028809
2020-10-14,9.65999984741211,9.289999961853027,9.600000381469727,9.34000015258789,13652600,9.34000015258789
2020-10-15,9.90999984741211,9.180000305175781,9.270000457763672,9.90999984741211,12924100,9.90999984741211
2020-10-16,9.949999809265137,9.65999984741211,9.9399995803833,9.710000038146973,11142500,9.710000038146973
2020-10-19,9.819999694824219,9.529999732971191,9.789999961853027,9.569999694824219,9126400,9.569999694824219
2020-10-20,9.65999984741211,9.270000457763672,9.600000381469727,9.270000457763672,11138200,9.270000457763672
2020-10-21,9.479999542236328,9.199999809265137,9.300000190734863,9.199999809265137,9190000,9.199999809265137
2020-10-22,9.75,9.220000267028809,9.369999885559082,9.680000305175781,17928600,9.680000305175781
2020-10-23,9.829999923706055,9.470000267028809,9.710000038146973,9.489999771118164,12618000,9.489999771118164
2020-10-26,9.970000267028809,9.600000381469727,9.720000267028809,9.949999809265137,23767300,9.949999809265137
2020-10-27,11.039999961853027,9.920000076293945,10.0,10.949999809265137,53695900,10.949999809265137
2020-10-28,10.984999656677246,10.100000381469727,10.65999984741211,10.850000381469727,30941700,10.850000381469727
2020-10-29,11.100000381469727,10.5600004196167,10.899999618530273,10.75,20515700,10.75
2020-10-30,10.680000305175781,9.850000381469727,10.609999656677246,10.130000114440918,19705500,10.130000114440918
2020-11-02,10.569999694824219,10.229999542236328,10.229999542236328,10.539999961853027,11677800,10.539999961853027
2020-11-03,10.9399995803833,10.4399995803833,10.569999694824219,10.5,21652800,10.5
2020-11-04,10.920000076293945,10.550000190734863,10.819999694824219,10.720000267028809,15783400,10.720000267028809
2020-11-05,12.130000114440918,10.850000381469727,10.899999618530273,11.880000114440918,48560400,11.880000114440918
2020-11-06,14.960000038146973,12.050000190734863,12.220000267028809,13.829999923706055,89977600,13.829999923706055
